application_id;Variable_1;Variable_2;Variable_4;Variable_7;Variable_8;customer_id;Variable_9;Variable_10;Variable_11;Variable_15;Variable_16;Variable_17;Variable_18;Variable_19;Variable_20;Variable_21;Variable_22;Variable_23;Variable_24;Variable_25;Variable_26;Variable_27;Variable_28;Variable_29;Variable_30;Variable_31;Variable_32;Variable_33;Variable_34;Variable_35;Variable_36;Variable_37;Variable_38;Variable_39;Variable_40;Variable_41;Variable_6_INT;Variable_12_INT;Variable_45_INT;Variable_13_INT;due_date_YEAR;due_date_MONTH;due_date_DAY;first_status_day_date_YEAR;first_status_day_date_MONTH;first_status_day_date_DAY;paid_date_YEAR;paid_date_MONTH;paid_date_DAY;arrived_date_YEAR;arrived_date_MONTH;arrived_date_DAY;first_status_time_of_day_HOUR;first_status_time_of_day_MINUTE;first_status_time_of_day_SECOND;arrived_date_HOUR;arrived_date_MINUTE;DAYS_due_date-first_status_day_date;DAYS_due_date-paid_date;DAYS_due_date-arrived_date;DAYS_first_status_day_date-paid_date;DAYS_first_status_day_date-arrived_date;DAYS_paid_date-arrived_date
79794.0;30.0;1.0;1.0;23.0;199.0;4395424.0;199.0;199.0;199.0;6.0;0.0;0.0;0.0;0.0;34858.0;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68102.0;5427.232758620689;3463.901356350185;0.0;0.0;25.0;4.0;1.0;8.0;2016.0;4.0;5.0;2016.0;1.0;4.0;2016.0;4.0;4.0;2016.0;1.0;4.0;18.0;3.0;7.0;18.0;3.0;92.0;1.0;91.0;-91.0;-1.0;90.0
68274.0;60.0;1.0;1.0;23.0;199.0;4189357.0;199.0;199.0;199.0;1.0;0.0;0.0;0.0;0.0;746.0;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;746.0;5427.232758620689;3463.901356350185;0.0;0.0;49.0;4.0;1.0;6.0;2016.0;4.0;26.0;2016.0;2.0;19.0;2016.0;2.0;26.0;2016.0;2.0;19.0;12.0;23.0;51.0;12.0;23.0;67.0;60.0;66.0;-7.0;-1.0;6.0
26436.0;38.0;1.0;1.0;37.0;199.0;3094600.0;500.0;200.0;200.0;7.0;1.0;0.0;1.0;0.0;27298.0;4336.15;100.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110340.0;5427.232758620689;100.0;0.0;0.0;38.0;1.0;0.0;8.0;2015.0;8.0;30.0;2015.0;6.0;19.0;2015.0;6.0;23.0;2015.0;6.0;19.0;9.0;55.0;21.0;9.0;55.0;72.0;68.0;71.0;-4.0;-1.0;3.0
83477.0;30.0;1.0;1.0;26.0;500.0;4440618.0;199.0;199.0;199.0;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;0.0;0.0;53.0;4.0;0.0;0.0;2016.0;5.0;13.0;2016.0;4.0;13.0;2016.0;4.0;13.0;2016.0;4.0;13.0;11.0;17.0;28.0;11.0;17.0;30.0;30.0;29.0;0.0;-1.0;-1.0
36797.0;30.0;2.0;1.0;40.0;199.0;3098368.0;199.0;199.0;199.0;4.0;0.0;0.0;4.0;0.0;51402.0;4336.15;2303.139334155364;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120396.0;5427.232758620689;3463.901356350185;1.0;0.0;69.0;4.0;1.0;8.0;2015.0;7.0;10.0;2015.0;5.0;9.0;2015.0;7.0;9.0;2015.0;5.0;9.0;1.0;0.0;10.0;1.0;0.0;62.0;1.0;61.0;-61.0;-1.0;60.0
32213.0;45.0;1.0;1.0;21.0;199.0;3229364.0;200.0;200.0;200.0;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;0.0;0.0;2.0;1.0;0.0;8.0;2015.0;9.0;18.0;2015.0;3.0;8.0;2015.0;4.0;8.0;2015.0;3.0;8.0;16.0;1.0;29.0;16.0;1.0;194.0;163.0;193.0;-31.0;-1.0;30.0
34647.0;45.0;1.0;1.0;24.0;199.0;3276556.0;160.0;160.0;160.0;1.0;0.0;0.0;0.0;0.0;4000.0;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4000.0;5427.232758620689;3463.901356350185;0.0;0.0;59.0;1.0;1.0;10.0;2015.0;10.0;10.0;2015.0;8.0;21.0;2015.0;8.0;26.0;2015.0;8.0;21.0;10.0;47.0;47.0;10.0;47.0;50.0;45.0;49.0;-5.0;-1.0;4.0
24571.0;30.0;1.0;1.0;36.0;300.0;2976038.0;199.0;199.0;199.0;4.0;9.0;1.0;0.0;0.0;28678.0;3000.0;800.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83094.0;3000.0;4545.0;0.0;0.0;93.0;1.0;1.0;6.0;2015.0;8.0;8.0;2015.0;3.0;6.0;2015.0;9.0;6.0;2015.0;3.0;6.0;23.0;37.0;35.0;23.0;37.0;155.0;-29.0;154.0;-184.0;-1.0;183.0
75954.0;30.0;2.0;1.0;25.0;100.0;4244491.0;199.0;199.0;199.0;0.0;3.0;0.0;1.0;2.0;14831.265347885403;4336.15;5000.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;6160.0;0.0;0.0;54.0;4.0;0.0;5.0;2016.0;4.0;17.0;2016.0;3.0;18.0;2016.0;3.0;18.0;2016.0;3.0;18.0;13.0;41.0;54.0;13.0;41.0;30.0;30.0;29.0;0.0;-1.0;-1.0
53184.0;30.0;1.0;1.0;31.0;100.0;3958477.0;100.0;100.0;100.0;0.0;2.0;0.0;1.0;0.0;14831.265347885403;4336.15;120.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;220.0;0.0;0.0;57.0;0.0;1.0;12.0;2016.0;1.0;20.0;2015.0;4.0;12.0;2015.0;12.0;21.0;2015.0;4.0;12.0;20.0;37.0;58.0;20.0;37.0;283.0;30.0;282.0;-253.0;-1.0;252.0
40648.0;30.0;1.0;1.0;21.0;199.0;3365720.0;199.0;199.0;199.0;3.0;0.0;1.0;0.0;0.0;3068.0;500.0;2303.139334155364;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4436.0;500.0;3463.901356350185;1.0;0.0;28.0;4.0;1.0;8.0;2015.0;10.0;23.0;2015.0;9.0;23.0;2015.0;9.0;23.0;2015.0;9.0;23.0;12.0;1.0;15.0;12.0;1.0;30.0;30.0;29.0;0.0;-1.0;-1.0
49763.0;30.0;1.0;1.0;19.0;199.0;3477693.0;199.0;199.0;199.0;2.147417051658967;1.1570768584628308;0.32885342293154135;0.5762284754304914;0.42839143217135656;14831.265347885403;4336.15;2303.139334155364;0.14405711885762285;0.0377992440151197;0.02141957160856783;0.3401931961360773;1.8332633347333054;0.0;0.06467870642587148;0.0;0.0;0.0;0.0;0.0;0.08819823603527929;0.025619487610247797;32816.6446111869;5427.232758620689;3463.901356350185;0.18479630407391853;0.004199916001679967;51.0;0.0;0.0;8.0;2015.0;12.0;25.0;2015.0;11.0;11.0;2015.0;11.0;25.0;2015.0;11.0;11.0;0.0;36.0;43.0;0.0;36.0;44.0;30.0;43.0;-14.0;-1.0;13.0
85229.0;30.0;1.0;1.0;26.0;0.0;4467791.0;100.0;100.0;100.0;6.0;0.0;2.0;0.0;0.0;8566.0;5000.0;2303.139334155364;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17252.0;8000.0;3463.901356350185;0.0;0.0;52.0;4.0;1.0;12.0;2016.0;5.0;21.0;2016.0;4.0;19.0;2016.0;4.0;21.0;2016.0;4.0;19.0;13.0;5.0;0.0;13.0;5.0;32.0;30.0;31.0;-2.0;-1.0;1.0
76600.7340791052;16.89403246140612;1.0;1.0;23.436865584619795;56.750307122640194;4352830.54580807;141.94478569182243;141.94478569182243;141.94478569182243;0.0;0.0;0.0;1.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;-0.436865584619796;0.0;33.86358052315633;3.563134415380204;1.436865584619796;11.058059092338572;2016.0;3.563134415380204;30.18432792309898;2016.0;3.0;20.12626883076041;2016.0;3.0;31.18432792309898;2016.0;3.0;20.12626883076041;23.989849353916735;-20.8432792309898;10.515225969124895;23.989849353916735;-20.8432792309898;27.952091553744694;16.89403246140612;26.952091553744694;-11.058059092338572;-1.0;10.058059092338572
32249.0;30.0;2.0;1.0;18.0;100.0;3229362.0;150.0;150.0;150.0;2.147417051658967;1.1570768584628308;0.32885342293154135;0.5762284754304914;0.42839143217135656;14831.265347885403;4336.15;2303.139334155364;0.14405711885762285;0.0377992440151197;0.02141957160856783;0.3401931961360773;1.8332633347333054;0.0;0.06467870642587148;0.0;0.0;0.0;0.0;0.0;0.08819823603527929;0.025619487610247797;32816.6446111869;5427.232758620689;3463.901356350185;0.18479630407391853;0.004199916001679967;53.0;1.0;1.0;6.0;2015.0;6.0;9.0;2015.0;3.0;8.0;2015.0;7.0;8.0;2015.0;3.0;8.0;18.0;27.0;18.0;18.0;27.0;93.0;-29.0;92.0;-122.0;-1.0;121.0
30022.193845697653;43.799464843274244;1.0;1.0;24.397056638008344;319.31945891277377;3160982.5989296865;277.90099600573524;277.90099600573524;277.90099600573524;0.0;0.0;0.6002675783628778;0.6002675783628778;0.0;14831.265347885403;2333.567318444685;2303.139334155364;0.0;0.0;0.0;0.6002675783628778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;2769.708471754645;3463.901356350185;0.0;0.0;59.197859373096975;1.0;1.0;4.201873048540144;2015.0;6.8008027350886335;21.005351567257556;2015.0;7.0;17.0;2015.0;7.0;18.998662108185613;2015.0;7.0;17.0;8.799464843274244;17.2072246157977;9.994648432742444;8.799464843274244;17.2072246157977;-1.770031223357691;-3.7686933315432896;-2.770031223357691;-1.998662108185611;-1.0;0.9986621081856111
83299.0;30.0;1.0;1.0;53.0;100.0;4437618.0;199.0;199.0;199.0;5.0;4.0;2.0;2.0;1.0;58627.0;5000.0;21250.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;167846.0;5110.0;35929.0;1.0;0.0;33.0;4.0;1.0;7.0;2016.0;5.0;13.0;2016.0;12.0;4.0;2016.0;4.0;13.0;2016.0;12.0;4.0;19.0;13.0;28.0;19.0;13.0;-205.0;30.0;-206.0;235.0;-1.0;-236.0
59159.0;30.0;1.0;1.0;45.0;199.0;4058264.0;199.0;199.0;199.0;0.0;1.0;0.0;0.0;0.0;14831.265347885403;4336.15;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;100.0;0.0;0.0;28.0;4.0;1.0;10.0;2016.0;2.0;17.0;2016.0;8.0;1.0;2016.0;1.0;18.0;2016.0;8.0;1.0;12.0;35.0;39.0;12.0;35.0;-166.0;30.0;-167.0;196.0;-1.0;-197.0
24349.0;45.0;1.0;1.0;21.0;199.0;2973033.0;199.0;199.0;199.0;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;1.0;0.0;8.0;1.0;1.0;5.0;2015.0;7.0;18.0;2015.0;2.0;6.0;2015.0;3.0;6.0;2015.0;2.0;6.0;10.0;55.0;47.0;10.0;55.0;162.0;134.0;161.0;-28.0;-1.0;27.0
52142.0;30.0;1.0;1.0;19.0;199.0;3536043.0;50.0;50.0;50.0;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;0.0;0.0;2.0;2.0;1.0;6.0;2015.0;12.0;30.0;2015.0;11.0;28.0;2015.0;11.0;30.0;2015.0;11.0;28.0;13.0;39.0;45.0;13.0;39.0;32.0;30.0;31.0;-2.0;-1.0;1.0
82675.09676945917;30.0;0.9363628328339247;1.0;23.681814164169623;-19.091150149822578;4099477.973761993;87.27256656678495;87.27256656678495;87.27256656678495;0.0;0.0;1.0636371671660751;1.0636371671660751;0.0;14831.265347885403;362.2419978924679;2303.139334155364;1.0636371671660751;0.0;0.0;1.0636371671660751;1.0636371671660751;0.0;1.0636371671660751;0.0;0.0;0.0;0.0;0.0;1.0636371671660751;0.0;32816.6446111869;292.80858199010055;3463.901356350185;0.0;0.0;34.763646005992904;3.936362832833925;1.0;12.381823002996452;2016.0;8.381823002996452;3.599982322346344;2016.0;7.381823002996452;2.536345155180269;2016.0;8.445460170162526;2.472707988014194;2016.0;7.381823002996452;2.536345155180269;10.681814164169623;45.82728317315898;41.845477847816184;10.681814164169623;45.82728317315898;32.06363716716608;-0.8454778478161824;31.063637167166075;-32.909115014982255;-1.0;31.90911501498226
72464.0;30.0;1.0;1.0;28.0;0.0;4179294.0;100.0;100.0;100.0;4.0;0.0;0.0;1.0;0.0;16257.0;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35757.0;5427.232758620689;3463.901356350185;1.0;0.0;29.0;4.0;1.0;11.0;2016.0;10.0;4.0;2016.0;8.0;3.0;2016.0;11.0;3.0;2016.0;8.0;3.0;13.0;31.0;34.0;13.0;31.0;62.0;-30.0;61.0;-92.0;-1.0;91.0
63765.77107830978;30.0;3.8938524344852627;1.0;33.10614756551474;199.0;3496935.549852132;199.0;199.0;199.0;0.15922134827210543;0.0;0.053073782757368515;0.9469262172426315;0.0;14872.914184333911;4265.235465168742;2303.139334155364;0.0;0.0;0.0;0.053073782757368515;0.053073782757368515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32388.09267724981;5298.410334488086;3463.901356350185;0.053073782757368515;0.0;70.68995917584579;4.0;0.053073782757368515;11.734631086213158;2016.0;3.0;3.9553280896326335;2016.0;1.9469262172426314;2.9553280896326335;2016.0;1.9469262172426314;3.008401872390003;2016.0;1.9469262172426314;2.9553280896326335;13.212295131029475;7.159221348272105;35.04467191036737;13.212295131029475;7.159221348272105;31.645287265478423;31.592213482721057;30.645287265478423;-0.053073782757368515;-1.0;-0.9469262172426315
71096.0;30.0;1.0;1.0;21.0;199.0;4226031.0;199.0;199.0;199.0;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;0.0;0.0;61.0;4.0;0.0;6.0;2016.0;6.0;4.0;2016.0;3.0;3.0;2016.0;7.0;3.0;2016.0;3.0;3.0;12.0;8.0;26.0;12.0;8.0;93.0;-29.0;92.0;-122.0;-1.0;121.0
69259.0;30.0;1.0;1.0;21.0;199.0;4198936.0;199.0;199.0;199.0;2.147417051658967;1.1570768584628308;0.32885342293154135;0.5762284754304914;0.42839143217135656;14831.265347885403;4336.15;2303.139334155364;0.14405711885762285;0.0377992440151197;0.02141957160856783;0.3401931961360773;1.8332633347333054;0.0;0.06467870642587148;0.0;0.0;0.0;0.0;0.0;0.08819823603527929;0.025619487610247797;32816.6446111869;5427.232758620689;3463.901356350185;0.18479630407391853;0.004199916001679967;55.0;4.0;0.0;7.0;2016.0;1.0;4.0;2016.0;2.0;23.0;2016.0;2.0;3.0;2016.0;2.0;23.0;22.0;22.0;18.0;22.0;22.0;-50.0;-30.0;-51.0;20.0;-1.0;-21.0
60114.0;30.0;1.0;1.0;22.0;199.0;4069754.0;199.0;199.0;199.0;2.0;0.0;0.0;1.0;1.0;418.0;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;814.0;5427.232758620689;3463.901356350185;0.0;0.0;69.0;4.0;0.0;3.0;2016.0;2.0;13.0;2016.0;1.0;13.0;2016.0;1.0;14.0;2016.0;1.0;13.0;13.0;59.0;43.0;13.0;59.0;31.0;30.0;30.0;-1.0;-1.0;0.0
83448.0;30.0;1.0;1.0;23.0;0.0;4433827.0;100.0;100.0;100.0;6.0;2.0;1.0;0.0;0.0;20433.0;1500.0;1174.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47662.0;1500.0;1781.0;1.0;0.0;32.0;4.0;0.0;11.0;2016.0;5.0;14.0;2016.0;4.0;13.0;2016.0;4.0;14.0;2016.0;4.0;13.0;10.0;13.0;53.0;10.0;13.0;31.0;30.0;30.0;-1.0;-1.0;0.0
31027.0;15.0;1.0;1.0;23.0;199.0;3175429.0;150.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;1.0;0.0;24.0;1.0;1.0;6.0;2015.0;8.0;8.0;2015.0;7.0;23.0;2015.0;7.0;24.0;2015.0;7.0;23.0;15.0;26.0;13.0;15.0;26.0;16.0;15.0;15.0;-1.0;-1.0;0.0
83153.70901297577;70.51266094599598;2.350422031533199;1.0;13.290715306269618;93.52296850850705;4412930.80166707;338.54642346865194;338.54642346865194;338.54642346865194;0.0;0.0;0.0;0.0;0.0;14831.265347885403;4336.15;2303.139334155364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;5427.232758620689;3463.901356350185;1.3504220315331992;0.0;93.41012875679678;5.350422031533199;0.0;3.7008440630663983;2016.0;10.700844063066398;6.350422031533199;2016.0;13.102532189199195;4.0;2016.0;12.051266094599598;4.0;2016.0;13.102532189199195;4.0;3.79493562160161;20.256330472997988;5.0343848332716306;3.79493562160161;20.256330472997988;-71.7514878470503;-39.512660945995975;-72.7514878470503;32.238826901054324;-1.0;-33.238826901054324
78663.0;30.0;1.0;1.0;43.0;0.0;4120387.0;500.0;100.0;100.0;6.0;2.0;2.0;0.0;0.0;49959.0;5000.0;16002.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99286.0;8500.0;16502.0;0.0;0.0;56.0;4.0;0.0;12.0;2016.0;1.0;5.0;2016.0;3.0;29.0;2016.0;1.0;4.0;2016.0;3.0;29.0;12.0;35.0;30.0;12.0;35.0;-84.0;1.0;-85.0;85.0;-1.0;-86.0
43838.0;30.0;1.0;1.0;35.0;199.0;3402653.0;199.0;199.0;199.0;0.0;1.0;2.0;0.0;3.0;14831.265347885403;5000.0;2500.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32816.6446111869;6500.0;2500.0;0.0;0.0;79.0;4.0;0.0;5.0;2015.0;12.0;11.0;2015.0;8.0;10.0;2015.0;10.0;13.0;2015.0;8.0;10.0;17.0;2.0;19.0;17.0;2.0;123.0;59.0;122.0;-64.0;-1.0;63.0
